title,viewCount,likeCount,commentCount,dislikeCount,human_labeled,title_char_len,title_word_len,title_clean,feat_char_len,feat_word_count,feat_exclaim,feat_question,feat_has_number,feat_caps_ratio,label
ব্রেকিংঃ কোয়ারেন্টিন মুক্ত হয়েই নিজের প্লাজমা দিয়ে সেবা শুরু করলেন ডাঃ ফেরদৌস। Dr Ferdous khondokar,7946,127,5.0,3.0,Clickbait,99,15,ব্রেকিংঃ কোয়ারেন্টিন মুক্ত হয়েই নিজের প্লাজমা দিয়ে সেবা শুরু করলেন ডাঃ ফেরদৌস,99,15,0,0,0,0.020202020202020204,1
করোণা আক্রন্ত মাশরাফির আবেগঘন স্ট্যাটাস ভাইরাল। সবাইকে যে বিশেষ অনুরোধ করলেন তিনি। Mashrafee,6511,142,11.0,6.0,Clickbait,92,13,করোণা আক্রন্ত মাশরাফির আবেগঘন স্ট্যাটাস ভাইরাল সবাইকে বিশেষ অনুরোধ করলেন তিনি,92,13,0,0,0,0.010869565217391304,1
এইমাত্র পাওয়া- ভারতে ডুকে অবস্থান করছে চিণ সেণারা। যে কোন সময়...,11493,222,4.0,12.0,Clickbait,64,11,এইমাত্র পাওয়া ভারতে ডুকে অবস্থান করছে চিণ সেণারা কোন সময়,64,11,0,0,0,0.0,1
সুখবর- অবশেষে করণার কাংক্ষিত জিনিস পাওয়া গেছে। পৃথিবীর সব দেশে সস্তায় পাওয়া যাবে,33174,678,46.0,37.0,Clickbait,80,13,সুখবর অবশেষে করণার কাংক্ষিত জিনিস পাওয়া গেছে পৃথিবীর দেশে সস্তায় পাওয়া যাবে,80,13,0,0,0,0.0,1
এইমাত্র পাওয়া- সারাদেশে রেড জোনে মাটে সেণারা। ঘর থেকে বের হলেই শাস্তি।,14463,186,5.0,9.0,Clickbait,70,12,এইমাত্র পাওয়া সারাদেশে রেড জোনে মাটে সেণারা ঘর বের হলেই শাস্তি,70,12,0,0,0,0.0,1
এইমাত্র পাওয়া- এমপি পাপুলের কড়া শাস্তি দিতে যাচ্ছে কুয়েত সরকার। বাংলাদেশের কলংকজন অধ্যায় রচিত।,160517,2365,63.0,127.0,Clickbait,94,14,এইমাত্র পাওয়া এমপি পাপুলের কড়া শাস্তি দিতে যাচ্ছে কুয়েত সরকার বাংলাদেশের কলংকজন অধ্যায় রচিত,94,14,0,0,0,0.0,1
ব্রেকিং- আক্রন্ত হচ্ছেন একের পর এক মন্ত্রী এমপি। চিন্তায় ঘুম হারাম নেতাদের।,48754,727,29.0,30.0,Clickbait,75,12,ব্রেকিং আক্রন্ত হচ্ছেন একের এক মন্ত্রী এমপি চিন্তায় ঘুম হারাম নেতাদের,75,12,0,0,0,0.0,1
"ব্রেকিং- আবারও ঢাকায় শুরু হলো কঠোর লকডাউন। আজ থেকে রেড, গ্রীন, ইয়েলো জোনে ভাগ করা শুরু। viral news",60621,720,15.0,23.0,Clickbait,98,18,ব্রেকিং আবারও ঢাকায় শুরু কঠোর লকডাউন রেড গ্রীন ইয়েলো জোনে ভাগ করা শুরু,98,18,0,0,0,0.0,1
এইমাত্র পাওয়া- জাতীয় সংসদের ৪৩ জন করণা শনাক্ত। উদ্বেগে সব মন্ত্রী এমপিরা।,25626,262,15.0,15.0,Clickbait,73,12,এইমাত্র পাওয়া জাতীয় সংসদের ৪৩ জন করণা শনাক্ত উদ্বেগে মন্ত্রী এমপিরা,73,12,0,0,1,0.0,1
শুধুমাত্র ঢাকাতেই করণা আক্রন্ত সাড়ে ৭ লাখ? একি তথ্য দিল দ্য ইকোনমিস্ট।,57206,742,25.0,36.0,Clickbait,70,12,শুধুমাত্র ঢাকাতেই করণা আক্রন্ত সাড়ে লাখ একি তথ্য দিল দ্য ইকোনমিস্ট,70,12,0,1,1,0.0,1
এইমাত্র পাওয়া- আবারও সারাদেশে লকডাউন শুরু। এবার যে নিয়মে চলবে সারাদেশ। Viral News,166504,2141,63.0,129.0,Clickbait,81,13,এইমাত্র পাওয়া আবারও সারাদেশে লকডাউন শুরু এবার নিয়মে চলবে সারাদেশ,81,13,0,0,0,0.024691358024691357,1
এইমাত্র পাওয়া- করণায় খুবই খারাপের দিকে হসপিটালে মোহাম্মদ নাসিম। দোয়া ছাড়া উপায় নাই।,26772,280,28.0,27.0,Clickbait,83,13,এইমাত্র পাওয়া করণায় খুবই খারাপের হসপিটালে মোহাম্মদ নাসিম দোয়া ছাড়া উপায় নাই,83,13,0,0,0,0.0,1
"মসজিদের ইমামকে জুতার মালা পড়ালো আওয়ামীলীগ নেতা, সোশাল মিডিয়ায় নিন্দার ঝড়। viral news",11372,371,41.0,25.0,Clickbait,84,13,মসজিদের ইমামকে জুতার মালা পড়ালো আওয়ামীলীগ নেতা সোশাল মিডিয়ায় নিন্দার ঝড়,84,13,0,0,0,0.0,1
গণ পরিবহন সহ সব চালু করে যে মহাবিপদে পরতে যাচ্ছে বাংলাদেশ জানলে ও'বাক হবেন,42880,550,17.0,33.0,Clickbait,74,14,গণ পরিবহন সহ চালু মহাবিপদে পরতে যাচ্ছে বাংলাদেশ জানলে বাক হবেন,74,14,0,0,0,0.0,1
Exclusive: পরোকিয়ায় যেভাবে হাতে নাতে ধড়া পরল মহিলা লীগ নেত্রী| এর পর যা হলো..,19217,302,13.0,16.0,Clickbait,77,14,পরোকিয়ায় যেভাবে হাতে নাতে ধড়া পরল মহিলা লীগ নেত্রী এর যা,77,14,0,0,0,0.012987012987012988,1
ইদের নামাজে সেজদারত অবস্থায় ইমামের ইন্তিকাল। দেশবরেণ্য আলেম শাহ মোহাম্মদ তৈয়ব ও সেজদারত ইন্তিকাল,49169,845,64.0,31.0,Clickbait,96,14,ইদের নামাজে সেজদারত অবস্থায় ইমামের ইন্তিকাল দেশবরেণ্য আলেম শাহ মোহাম্মদ তৈয়ব সেজদারত ইন্তিকাল,96,14,0,0,0,0.0,1
ঘূর্ণিঝড় আম্পানের কারনে ঈদের দিনও অসহায় লাখ লাখ মানুষ।উপকুল বাসির ঈদ হচ্ছে বাঁধ বাধার সংগ্রাম,6114,119,8.0,5.0,Clickbait,93,15,ঘূর্ণিঝড় আম্পানের কারনে ঈদের দিনও অসহায় লাখ লাখ মানুষ উপকুল বাসির ঈদ হচ্ছে বাঁধ বাধার সংগ্রাম,93,15,0,0,0,0.0,1
Live: জাতীয় মসজিদ বায়তুল মোকাররমে ঈদের নামাজ যেভাবে হচ্ছে সরাসরি দেখুন,2948,84,9.0,6.0,Clickbait,70,11,জাতীয় মসজিদ বায়তুল মোকাররমে ঈদের নামাজ যেভাবে হচ্ছে সরাসরি,70,11,0,0,0,0.014285714285714285,1
ভয়াবহ ঘূর্ণিঝড় আম্পানে নদীতে মরে ভাসছে লাখ লাখ মাছ দেখলে ওবাক হবেন আপনি। মাছের ক্ষতি ৩০০ কোটি টাকা,196744,1344,28.0,67.0,Clickbait,98,18,ভয়াবহ ঘূর্ণিঝড় আম্পানে নদীতে মরে ভাসছে লাখ লাখ মাছ দেখলে ওবাক হবেন মাছের ক্ষতি ৩০০ কোটি টাকা,98,18,0,0,1,0.0,1
এইমাত্র আঘাত হানলো ভয়াবহ ঘূর্ণিঝড় আম্পান। দেখুন কেমন অসহায় হয়ে পড়েছে উপকুলবাসী। Cyclone Amphan,25790,649,24.0,23.0,Clickbait,94,14,এইমাত্র আঘাত হানলো ভয়াবহ ঘূর্ণিঝড় আম্পান কেমন অসহায় হয়ে পড়েছে উপকুলবাসী,94,14,0,0,0,0.02127659574468085,1
